ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
30539,Get Bit!,6.18632,20,3,6,6,"Hand Management, Player Elimination, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/30539
168054,Grifters,6.92015,30,2,4,4,"Deck / Pool Building, Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/168054
113289,Snake Oil,6.77256,30,3,10,5,"Acting, Hand Management, Storytelling",,,,,https://boardgamegeek.com/boardgame/113289
7944,Tortuga,5.43043,30,2,2,2,,,,,,https://boardgamegeek.com/boardgame/7944
147614,Crazy Time,6.95802,30,4,7,4,"Memory, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/147614
118536,Police Precinct,6.99505,90,1,6,4,"Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/118536
180593,The Bloody Inn,6.98481,60,1,4,4,Hand Management,,,,,https://boardgamegeek.com/boardgame/180593
66589,Navegador,7.57494,90,2,5,4,Area Movement,,,,,https://boardgamegeek.com/boardgame/66589
180591,Tumult Royale,6.56881,40,2,4,4,"Press Your Luck, Simultaneous Action Selection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/180591
13823,Fairy Tale,6.75989,30,2,5,4,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/13823
200456,Ascension X: War of Shadows,7.72725,45,2,4,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/200456
9217,Saint Petersburg,7.32299,60,2,4,4,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/9217
79127,Star Trek: Fleet Captains,7.55729,75,2,4,2,"Action Point Allowance System, Dice Rolling, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/79127
121288,Dixit: Journey,7.45928,30,3,6,6,"Acting, Simultaneous Action Selection, Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/121288
38579,Time's Up,4,0,2,5,,,,,,,https://boardgamegeek.com/boardgame/38579
35395,Salem,6.62051,180,3,7,6,"Pattern Recognition, Simulation, Simultaneous Action Selection, Variable Phase Order, Voting",,,,,https://boardgamegeek.com/boardgame/35395
141035,Space Sheep!,5.31856,20,1,8,4,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/141035
35677,Le Havre,7.91235,150,1,5,3,Worker Placement,,,,,https://boardgamegeek.com/boardgame/35677
194880,Dream Home,7.00848,30,2,4,4,"Card Drafting, Memory, Pattern Building, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/194880
17581,Dimension,7,20,2,2,2,"Grid Movement, Modular Board, Pattern Building",,,,,https://boardgamegeek.com/boardgame/17581
133633,RARRR!!,5.55665,60,3,6,,"Auction/Bidding, Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/133633
210181,Doctor Who: Time Clash  Starter Set,5.75862,20,2,4,,,,,,,https://boardgamegeek.com/boardgame/210181
148951,Tiny Epic Kingdoms,6.66722,45,2,5,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Auction/Bidding, Take That, Variable Phase Order, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/148951
152242,Ultimate Werewolf: Deluxe Edition,7.25448,30,5,75,16,"Partnerships, Player Elimination, Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/152242
217554,Dr. Microbe,6.29932,15,2,4,,,,,,,https://boardgamegeek.com/boardgame/217554
3076,Puerto Rico,8.05835,150,2,5,4,Variable Phase Order,,,,,https://boardgamegeek.com/boardgame/3076
478,Citadels,7.11828,60,2,8,5,"Card Drafting, Set Collection, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/478
198773,Codenames: Pictures,7.42405,20,2,8,6,"Memory, Partnerships, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/198773
163170,Firefly: Shiny Dice,5.56705,30,1,5,1,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/163170
